,index,Mon,date,year,r1
5775,6452,5,13,2020,94
5776,2978,5,14,2020,32
5777,6451,5,14,2020,32
5778,2977,5,15,2020,51
5779,6450,5,15,2020,51
5780,2976,5,16,2020,89
5781,6449,5,16,2020,89
5782,2975,5,17,2020,50
5783,6448,5,17,2020,50
5784,2974,5,18,2020,87
5785,6447,5,18,2020,87
5786,2973,5,19,2020,85
5787,6446,5,19,2020,85
5788,2972,5,20,2020,23
5789,6445,5,20,2020,23
5790,2971,5,21,2020,88
5791,6444,5,21,2020,88
5792,2970,5,22,2020,59
5793,6443,5,22,2020,59
5794,2969,5,23,2020,50
5795,6442,5,23,2020,50
5796,2968,5,24,2020,57
5797,6441,5,24,2020,57
5798,2967,5,25,2020,58
5799,6440,5,25,2020,58
5800,2966,5,26,2020,51
5801,6439,5,26,2020,51
5802,2965,5,27,2020,78
5803,6438,5,27,2020,78
5804,2964,5,28,2020,54
5805,6437,5,28,2020,54
5806,2963,5,29,2020,76
5807,6436,5,29,2020,76
5808,2962,5,30,2020,14
5809,6435,5,30,2020,14
5810,2961,5,31,2020,13
5811,6434,5,31,2020,13
5812,2960,6,1,2020,22
5813,6433,6,1,2020,22
5814,2959,6,2,2020,39
5815,6432,6,2,2020,39
5816,2958,6,3,2020,84
5817,6431,6,3,2020,84
5818,2957,6,4,2020,22
5819,6430,6,4,2020,22
5820,2956,6,5,2020,2
5821,6429,6,5,2020,2
5822,2955,6,6,2020,43
5823,6428,6,6,2020,43
5824,2954,6,7,2020,79
5825,6427,6,7,2020,79
5826,2953,6,8,2020,80
5827,6426,6,8,2020,80
5828,2952,6,9,2020,89
5829,6425,6,9,2020,89
5830,2951,6,10,2020,58
5831,6424,6,10,2020,58
5832,2950,6,11,2020,53
5833,6423,6,11,2020,53
5834,2949,6,12,2020,20
5835,6422,6,12,2020,20
5836,2948,6,13,2020,78
5837,6421,6,13,2020,78
5838,2947,6,14,2020,22
5839,6420,6,14,2020,22
5840,2946,6,15,2020,86
5841,6419,6,15,2020,86
5842,2945,6,16,2020,39
5843,6418,6,16,2020,39
5844,2944,6,17,2020,9
5845,6417,6,17,2020,9
5846,2943,6,18,2020,28
5847,6416,6,18,2020,28
5848,2942,6,19,2020,58
5849,6415,6,19,2020,58
5850,2941,6,20,2020,59
5851,6414,6,20,2020,59
5852,2940,6,21,2020,98
5853,6413,6,21,2020,98
5854,2939,6,22,2020,4
5855,6412,6,22,2020,4
5856,2938,6,23,2020,87
5857,6411,6,23,2020,87
5858,2937,6,24,2020,76
5859,6410,6,24,2020,76
5860,2936,6,25,2020,57
5861,6409,6,25,2020,57
5862,2935,6,26,2020,77
5863,6408,6,26,2020,77
5864,2934,6,27,2020,22
5865,6407,6,27,2020,22
5866,2933,6,28,2020,90
5867,6406,6,28,2020,90
5868,2932,6,29,2020,56
5869,6405,6,29,2020,56
5870,2931,6,30,2020,54
5871,6404,6,30,2020,54
5872,2930,7,1,2020,61
5873,6403,7,1,2020,61
5874,2929,7,2,2020,12
5875,6402,7,2,2020,12
5876,2928,7,3,2020,85
5877,6401,7,3,2020,85
5878,2927,7,4,2020,73
5879,6400,7,4,2020,73
5880,2926,7,5,2020,5
5881,6399,7,5,2020,5
5882,2925,7,6,2020,74
5883,6398,7,6,2020,74
5884,2924,7,7,2020,27
5885,6397,7,7,2020,27
5886,2923,7,8,2020,81
5887,6396,7,8,2020,81
5888,2922,7,9,2020,61
5889,6395,7,9,2020,61
5890,2921,7,10,2020,58
5891,6394,7,10,2020,58
5892,2920,7,11,2020,46
5893,6393,7,11,2020,46
5894,2919,7,12,2020,77
5895,6392,7,12,2020,77
5896,2918,7,13,2020,97
5897,6391,7,13,2020,97
5898,2917,7,14,2020,70
5899,6390,7,14,2020,70
5900,2916,7,15,2020,0
5901,6389,7,15,2020,0
5902,2915,7,16,2020,18
5903,6388,7,16,2020,18
5904,2914,7,21,2020,11
5905,6387,7,21,2020,11
5906,2913,7,22,2020,13
5907,6386,7,22,2020,13
5908,2912,7,23,2020,66
5909,6385,7,23,2020,66
5910,2911,7,24,2020,38
5911,6384,7,24,2020,38
5912,2910,7,25,2020,64
5913,6383,7,25,2020,64
5914,2909,7,26,2020,99
5915,6382,7,26,2020,99
5916,2908,7,27,2020,70
5917,6381,7,27,2020,70
5918,2907,7,28,2020,99
5919,6380,7,28,2020,99
5920,2906,7,29,2020,93
5921,6379,7,29,2020,93
5922,2905,7,30,2020,82
5923,6378,7,30,2020,82
5924,2904,7,31,2020,96
5925,6377,7,31,2020,96
5926,2903,8,1,2020,78
5927,6376,8,1,2020,78
5928,2902,8,2,2020,94
5929,6375,8,2,2020,94
5930,2901,8,3,2020,45
5931,6374,8,3,2020,45
5932,2900,8,4,2020,85
5933,6373,8,4,2020,85
5934,2899,8,5,2020,91
5935,6372,8,5,2020,91
5936,2898,8,6,2020,99
5937,6371,8,6,2020,99
5938,2897,8,7,2020,42
5939,6370,8,7,2020,42
5940,2896,8,8,2020,1
5941,6369,8,8,2020,1
5942,2895,8,9,2020,0
5943,6368,8,9,2020,0
5944,2894,8,10,2020,1
5945,6367,8,10,2020,1
5946,2893,8,11,2020,52
5947,6366,8,11,2020,52
5948,2892,8,12,2020,64
5949,6365,8,12,2020,64
5950,2891,8,13,2020,40
5951,6364,8,13,2020,40
5952,2890,8,14,2020,63
5953,6363,8,14,2020,63
5954,2889,8,15,2020,49
5955,6362,8,15,2020,49
5956,2888,8,16,2020,83
5957,6361,8,16,2020,83
5958,2887,8,17,2020,79
5959,6360,8,17,2020,79
5960,2886,8,18,2020,12
5961,6359,8,18,2020,12
5962,2885,8,19,2020,50
5963,6358,8,19,2020,50
5964,2884,8,20,2020,86
5965,6357,8,20,2020,86
5966,2883,8,21,2020,81
5967,6356,8,21,2020,81
5968,2882,8,22,2020,8
5969,6355,8,22,2020,8
5970,2881,8,23,2020,6
5971,6354,8,23,2020,6
5972,2880,8,24,2020,44
5973,6353,8,24,2020,44
5974,2879,8,25,2020,11
5975,6352,8,25,2020,11
5976,2878,8,26,2020,19
5977,6351,8,26,2020,19
5978,2877,8,27,2020,94
5979,6350,8,27,2020,94
5980,2876,8,28,2020,7
5981,6349,8,28,2020,7
5982,2875,8,29,2020,31
5983,6348,8,29,2020,31
5984,2874,8,30,2020,35
5985,6347,8,30,2020,35
5986,2873,8,31,2020,79
5987,6346,8,31,2020,79
5988,2872,9,1,2020,80
5989,6345,9,1,2020,80
5990,2871,9,2,2020,98
5991,6344,9,2,2020,98
5992,2870,9,3,2020,3
5993,6343,9,3,2020,3
5994,2869,9,4,2020,71
5995,6342,9,4,2020,71
5996,2868,9,5,2020,4
5997,6341,9,5,2020,4
5998,2867,9,6,2020,10
5999,6340,9,6,2020,10
6000,2866,9,7,2020,37
6001,6339,9,7,2020,37
6002,2865,9,8,2020,99
6003,6338,9,8,2020,99
6004,2864,9,9,2020,42
6005,6337,9,9,2020,42
6006,2863,9,10,2020,73
6007,6336,9,10,2020,73
6008,2862,9,11,2020,22
6009,6335,9,11,2020,22
6010,2861,9,12,2020,56
6011,6334,9,12,2020,56
6012,2860,9,13,2020,41
6013,6333,9,13,2020,41
6014,2859,9,14,2020,53
6015,6332,9,14,2020,53
6016,2858,9,15,2020,12
6017,6331,9,15,2020,12
6018,2857,9,16,2020,63
6019,6330,9,16,2020,63
6020,2856,9,17,2020,13
6021,6329,9,17,2020,13
6022,2855,9,18,2020,50
6023,6328,9,18,2020,50
6024,2854,9,19,2020,56
6025,6327,9,19,2020,56
6026,2853,9,20,2020,81
6027,6326,9,20,2020,81
6028,2852,9,21,2020,4
6029,6325,9,21,2020,4
6030,2851,9,22,2020,61
6031,6324,9,22,2020,61
6032,2850,9,23,2020,57
6033,6323,9,23,2020,57
6034,2849,9,24,2020,5
6035,6322,9,24,2020,5
6036,2848,9,25,2020,80
6037,6321,9,25,2020,80
6038,2847,9,26,2020,7
6039,6320,9,26,2020,7
6040,2846,9,27,2020,99
6041,6319,9,27,2020,99
6042,2845,9,28,2020,55
6043,6318,9,28,2020,55
6044,2844,9,29,2020,25
6045,6317,9,29,2020,25
6046,2843,9,30,2020,34
6047,6316,9,30,2020,34
6048,2842,10,8,2020,23
6049,6315,10,8,2020,23
6050,2841,10,9,2020,67
6051,6314,10,9,2020,67
6052,2840,10,10,2020,36
6053,6313,10,10,2020,36
6054,2839,10,11,2020,3
6055,6312,10,11,2020,3
6056,2838,10,12,2020,62
6057,6311,10,12,2020,62
6058,2837,10,13,2020,22
6059,6310,10,13,2020,22
6060,2836,10,14,2020,26
6061,6309,10,14,2020,26
6062,2835,10,15,2020,52
6063,6308,10,15,2020,52
6064,2834,10,16,2020,1
6065,6307,10,16,2020,1
6066,2833,10,17,2020,50
6067,6306,10,17,2020,50
6068,2832,10,18,2020,59
6069,6305,10,18,2020,59
6070,2831,10,19,2020,72
6071,6304,10,19,2020,72
6072,2830,10,20,2020,11
6073,6303,10,20,2020,11
6074,2829,10,21,2020,72
6075,6302,10,21,2020,72
6076,2828,10,22,2020,16
6077,6301,10,22,2020,16
6078,2827,10,23,2020,75
6079,6300,10,23,2020,75
6080,2826,10,24,2020,26
6081,6299,10,24,2020,26
6082,2825,10,25,2020,92
6083,6298,10,25,2020,92
6084,2824,10,26,2020,22
6085,6297,10,26,2020,22
6086,2823,10,27,2020,21
6087,6296,10,27,2020,21
6088,2822,10,28,2020,76
6089,6295,10,28,2020,76
6090,2821,10,29,2020,97
6091,6294,10,29,2020,97
6092,2820,10,30,2020,83
6093,6293,10,30,2020,83
6094,2819,10,31,2020,29
6095,6292,10,31,2020,29
6096,2818,11,1,2020,94
6097,6291,11,1,2020,94
6098,2817,11,3,2020,79
6099,6290,11,3,2020,79
6100,2816,11,4,2020,2
6101,6289,11,4,2020,2
6102,2815,11,5,2020,10
6103,6288,11,5,2020,10
6104,2814,11,6,2020,98
6105,6287,11,6,2020,98
6106,2813,11,7,2020,82
6107,6286,11,7,2020,82
6108,2812,11,8,2020,7
6109,6285,11,8,2020,7
6110,2811,11,9,2020,51
6111,6284,11,9,2020,51
6112,2810,11,10,2020,59
6113,6283,11,10,2020,59
6114,2809,11,11,2020,51
6115,6282,11,11,2020,51
6116,2808,11,12,2020,92
6117,6281,11,12,2020,92
6118,2807,11,13,2020,21
6119,6280,11,13,2020,21
6120,2806,11,14,2020,5
6121,6279,11,14,2020,5
6122,2805,11,15,2020,67
6123,6278,11,15,2020,67
6124,2804,11,16,2020,12
6125,6277,11,16,2020,12
6126,2803,11,17,2020,48
6127,6276,11,17,2020,48
6128,2802,11,18,2020,32
6129,6275,11,18,2020,32
6130,2801,11,19,2020,79
6131,6274,11,19,2020,79
6132,2800,11,20,2020,93
6133,6273,11,20,2020,93
6134,2799,11,21,2020,73
6135,6272,11,21,2020,73
6136,2798,11,22,2020,56
6137,6271,11,22,2020,56
6138,2797,11,23,2020,25
6139,6270,11,23,2020,25
6140,2796,11,24,2020,13
6141,6269,11,24,2020,13
6142,2795,11,25,2020,2
6143,6268,11,25,2020,2
6144,2794,11,26,2020,15
6145,6267,11,26,2020,15
6146,2793,11,27,2020,0
6147,6266,11,27,2020,0
6148,2792,11,28,2020,47
6149,6265,11,28,2020,47
6150,2791,11,29,2020,91
6151,6264,11,29,2020,91
6152,2790,11,30,2020,42
6153,6263,11,30,2020,42
6154,2789,12,1,2020,28
6155,6262,12,1,2020,28
6156,2788,12,2,2020,4
6157,6261,12,2,2020,4
6158,2787,12,3,2020,74
6159,6260,12,3,2020,74
6160,2786,12,4,2020,92
6161,6259,12,4,2020,92
6162,2785,12,5,2020,48
6163,6258,12,5,2020,48
6164,2784,12,6,2020,58
6165,6257,12,6,2020,58
6166,2783,12,7,2020,33
6167,6256,12,7,2020,33
6168,2782,12,8,2020,8
6169,6255,12,8,2020,8
6170,2781,12,9,2020,50
6171,6254,12,9,2020,50
6172,2780,12,10,2020,28
6173,6253,12,10,2020,28
6174,2779,12,11,2020,37
6175,6252,12,11,2020,37
6176,2778,12,12,2020,47
6177,6251,12,12,2020,47
6178,2777,12,13,2020,70
6179,6250,12,13,2020,70
6180,2776,12,14,2020,41
6181,6249,12,14,2020,41
6182,2775,12,15,2020,75
6183,6248,12,15,2020,75
6184,2774,12,16,2020,46
6185,6247,12,16,2020,46
6186,2773,12,17,2020,99
6187,6246,12,17,2020,99
6188,2772,12,18,2020,44
6189,6245,12,18,2020,44
6190,2771,12,19,2020,65
6191,6244,12,19,2020,65
6192,2770,12,20,2020,0
6193,6243,12,20,2020,0
6194,2769,12,21,2020,56
6195,6242,12,21,2020,56
6196,2768,12,22,2020,79
6197,6241,12,22,2020,79
6198,2767,12,23,2020,28
6199,6240,12,23,2020,28
6200,2766,12,24,2020,61
6201,6239,12,24,2020,61
6202,2765,12,25,2020,9
6203,6238,12,25,2020,9
6204,2764,12,26,2020,30
6205,6237,12,26,2020,30
6206,2763,12,27,2020,94
6207,6236,12,27,2020,94
6208,2762,12,28,2020,2
6209,6235,12,28,2020,2
6210,2761,12,29,2020,62
6211,6234,12,29,2020,62
6212,2760,12,30,2020,69
6213,6233,12,30,2020,69
6214,2759,12,31,2020,5
6215,6232,12,31,2020,5
6216,3472,1,1,2021,68
6217,6945,1,1,2021,68
6218,3471,1,2,2021,29
6219,6944,1,2,2021,29
6220,3470,1,3,2021,58
6221,6943,1,3,2021,58
6222,3469,1,4,2021,81
6223,6942,1,4,2021,81
6224,3468,1,5,2021,83
6225,6941,1,5,2021,83
6226,3467,1,6,2021,61
6227,6940,1,6,2021,61
6228,3466,1,7,2021,68
6229,6939,1,7,2021,68
6230,3465,1,8,2021,47
6231,6938,1,8,2021,47
6232,3464,1,9,2021,19
6233,6937,1,9,2021,19
6234,3463,1,10,2021,77
6235,6936,1,10,2021,77
6236,3462,1,11,2021,97
6237,6935,1,11,2021,97
6238,3461,1,12,2021,16
6239,6934,1,12,2021,16
6240,3460,1,13,2021,12
6241,6933,1,13,2021,12
6242,3459,1,14,2021,38
6243,6932,1,14,2021,38
6244,3458,1,15,2021,24
6245,6931,1,15,2021,24
6246,3457,1,16,2021,0
6247,6930,1,16,2021,0
6248,3456,1,17,2021,92
6249,6929,1,17,2021,92
6250,3455,1,18,2021,93
6251,6928,1,18,2021,93
6252,3454,1,19,2021,47
6253,6927,1,19,2021,47
6254,3453,1,20,2021,2
6255,6926,1,20,2021,2
6256,3452,1,21,2021,79
6257,6925,1,21,2021,79
6258,3451,1,22,2021,16
6259,6924,1,22,2021,16
6260,3450,1,23,2021,13
6261,6923,1,23,2021,13
6262,3449,1,24,2021,50
6263,6922,1,24,2021,50
6264,3448,1,25,2021,45
6265,6921,1,25,2021,45
6266,3447,1,26,2021,46
6267,6920,1,26,2021,46
6268,3446,1,27,2021,98
6269,6919,1,27,2021,98
6270,3445,1,28,2021,87
6271,6918,1,28,2021,87
6272,3444,1,29,2021,50
6273,6917,1,29,2021,50
6274,3443,1,30,2021,17
6275,6916,1,30,2021,17
6276,3442,1,31,2021,16
6277,6915,1,31,2021,16
6278,3441,2,1,2021,53
6279,6914,2,1,2021,53
6280,3440,2,2,2021,63
6281,6913,2,2,2021,63
6282,3439,2,3,2021,17
6283,6912,2,3,2021,17
6284,3438,2,4,2021,50
6285,6911,2,4,2021,50
6286,3437,2,5,2021,34
6287,6910,2,5,2021,34
6288,3436,2,6,2021,43
6289,6909,2,6,2021,43
6290,3435,2,7,2021,51
6291,6908,2,7,2021,51
6292,3434,2,8,2021,66
6293,6907,2,8,2021,66
6294,3433,2,9,2021,86
6295,6906,2,9,2021,86
6296,3432,2,10,2021,86
6297,6905,2,10,2021,86
6298,3431,2,11,2021,71
6299,6904,2,11,2021,71
6300,3430,2,12,2021,85
6301,6903,2,12,2021,85
6302,3429,2,13,2021,59
6303,6902,2,13,2021,59
6304,3428,2,14,2021,89
6305,6901,2,14,2021,89
6306,3427,2,15,2021,56
6307,6900,2,15,2021,56
6308,3426,2,16,2021,73
6309,6899,2,16,2021,73
6310,3425,2,17,2021,3
6311,6898,2,17,2021,3
6312,3424,2,18,2021,42
6313,6897,2,18,2021,42
6314,3423,2,19,2021,31
6315,6896,2,19,2021,31
6316,3422,2,20,2021,24
6317,6895,2,20,2021,24
6318,3421,2,21,2021,13
6319,6894,2,21,2021,13
6320,3420,2,22,2021,41
6321,6893,2,22,2021,41
6322,3419,2,23,2021,39
6323,6892,2,23,2021,39
6324,3418,2,24,2021,1
6325,6891,2,24,2021,1
6326,3417,2,25,2021,57
6327,6890,2,25,2021,57
6328,3416,2,26,2021,83
6329,6889,2,26,2021,83
6330,3415,2,27,2021,18
6331,6888,2,27,2021,18
6332,3414,2,28,2021,23
6333,6887,2,28,2021,23
6334,3413,3,1,2021,88
6335,6886,3,1,2021,88
6336,3412,3,2,2021,62
6337,6885,3,2,2021,62
6338,3411,3,3,2021,22
6339,6884,3,3,2021,22
6340,3410,3,4,2021,61
6341,6883,3,4,2021,61
6342,3409,3,5,2021,83
6343,6882,3,5,2021,83
6344,3408,3,6,2021,4
6345,6881,3,6,2021,4
6346,3407,3,7,2021,16
6347,6880,3,7,2021,16
6348,3406,3,8,2021,2
6349,6879,3,8,2021,2
6350,3405,3,9,2021,84
6351,6878,3,9,2021,84
6352,3404,3,10,2021,60
6353,6877,3,10,2021,60
6354,3403,3,11,2021,29
6355,6876,3,11,2021,29
6356,3402,3,12,2021,2
6357,6875,3,12,2021,2
6358,3401,3,13,2021,5
6359,6874,3,13,2021,5
6360,3400,3,14,2021,26
6361,6873,3,14,2021,26
6362,3399,3,15,2021,49
6363,6872,3,15,2021,49
6364,3398,3,16,2021,66
6365,6871,3,16,2021,66
6366,3397,3,17,2021,17
6367,6870,3,17,2021,17
6368,3396,3,18,2021,49
6369,6869,3,18,2021,49
6370,3395,3,19,2021,49
6371,6868,3,19,2021,49
6372,3394,3,20,2021,91
6373,6867,3,20,2021,91
6374,3393,3,21,2021,44
6375,6866,3,21,2021,44
6376,3392,3,22,2021,52
6377,6865,3,22,2021,52
6378,3391,3,23,2021,36
6379,6864,3,23,2021,36
6380,3390,3,24,2021,95
6381,6863,3,24,2021,95
6382,3389,3,25,2021,36
6383,6862,3,25,2021,36
6384,3388,3,26,2021,88
6385,6861,3,26,2021,88
6386,3387,3,27,2021,81
6387,6860,3,27,2021,81
6388,3386,3,28,2021,40
6389,6859,3,28,2021,40
6390,3385,3,29,2021,53
6391,6858,3,29,2021,53
6392,3384,3,30,2021,43
6393,6857,3,30,2021,43
6394,3383,3,31,2021,98
6395,6856,3,31,2021,98
6396,3382,4,1,2021,99
6397,6855,4,1,2021,99
6398,3381,4,2,2021,46
6399,6854,4,2,2021,46
6400,3380,4,3,2021,81
6401,6853,4,3,2021,81
6402,3379,4,4,2021,75
6403,6852,4,4,2021,75
6404,3378,4,5,2021,62
6405,6851,4,5,2021,62
6406,3377,4,6,2021,76
6407,6850,4,6,2021,76
6408,3376,4,7,2021,72
6409,6849,4,7,2021,72
6410,3375,4,8,2021,38
6411,6848,4,8,2021,38
6412,3374,4,9,2021,66
6413,6847,4,9,2021,66
6414,3373,4,10,2021,55
6415,6846,4,10,2021,55
6416,3372,4,11,2021,77
6417,6845,4,11,2021,77
6418,3371,4,12,2021,83
6419,6844,4,12,2021,83
6420,3370,4,13,2021,56
6421,6843,4,13,2021,56
6422,3369,4,14,2021,35
6423,6842,4,14,2021,35
6424,3368,4,15,2021,74
6425,6841,4,15,2021,74
6426,3367,4,16,2021,83
6427,6840,4,16,2021,83
6428,3366,4,17,2021,12
6429,6839,4,17,2021,12
6430,3365,4,18,2021,78
6431,6838,4,18,2021,78
6432,3364,4,19,2021,77
6433,6837,4,19,2021,77
6434,3363,4,20,2021,26
6435,6836,4,20,2021,26
6436,3362,4,21,2021,68
6437,6835,4,21,2021,68
6438,3361,4,22,2021,24
6439,6834,4,22,2021,24
6440,3360,4,23,2021,42
6441,6833,4,23,2021,42
6442,3359,4,24,2021,69
6443,6832,4,24,2021,69
6444,3358,4,25,2021,55
6445,6831,4,25,2021,55
6446,3357,4,26,2021,12
6447,6830,4,26,2021,12
6448,3356,4,27,2021,26
6449,6829,4,27,2021,26
6450,3355,4,28,2021,92
6451,6828,4,28,2021,92
6452,3354,4,29,2021,19
6453,6827,4,29,2021,19
6454,3353,4,30,2021,77
6455,6826,4,30,2021,77
6456,3352,5,1,2021,79
6457,6825,5,1,2021,79
6458,3351,5,2,2021,83
6459,6824,5,2,2021,83
6460,3350,5,3,2021,25
6461,6823,5,3,2021,25
6462,3349,5,4,2021,42
6463,6822,5,4,2021,42
6464,3348,5,5,2021,98
6465,6821,5,5,2021,98
6466,3347,5,6,2021,18
6467,6820,5,6,2021,18
6468,3346,5,7,2021,59
6469,6819,5,7,2021,59
6470,3345,5,8,2021,54
6471,6818,5,8,2021,54
6472,3344,5,9,2021,13
6473,6817,5,9,2021,13
6474,3343,5,10,2021,82
6475,6816,5,10,2021,82
6476,3342,5,11,2021,96
6477,6815,5,11,2021,96
6478,3341,5,12,2021,20
6479,6814,5,12,2021,20
6480,3340,5,13,2021,40
6481,6813,5,13,2021,40
6482,3339,5,14,2021,83
6483,6812,5,14,2021,83
6484,3338,5,15,2021,21
6485,6811,5,15,2021,21
6486,3337,5,16,2021,1
6487,6810,5,16,2021,1
6488,3336,5,17,2021,51
6489,6809,5,17,2021,51
6490,3335,5,18,2021,42
6491,6808,5,18,2021,42
6492,3334,5,19,2021,67
6493,6807,5,19,2021,67
6494,3333,5,20,2021,74
6495,6806,5,20,2021,74
6496,3332,5,21,2021,33
6497,6805,5,21,2021,33
6498,3331,5,22,2021,20
6499,6804,5,22,2021,20
6500,3330,5,23,2021,85
6501,6803,5,23,2021,85
6502,3329,5,24,2021,15
6503,6802,5,24,2021,15
6504,3328,5,25,2021,86
6505,6801,5,25,2021,86
6506,3327,5,26,2021,28
6507,6800,5,26,2021,28
6508,3326,5,27,2021,33
6509,6799,5,27,2021,33
6510,3325,5,28,2021,26
6511,6798,5,28,2021,26
6512,3324,5,29,2021,83
6513,6797,5,29,2021,83
6514,3323,5,30,2021,99
6515,6796,5,30,2021,99
6516,3322,5,31,2021,38
6517,6795,5,31,2021,38
6518,3321,6,1,2021,88
6519,6794,6,1,2021,88
6520,3320,6,2,2021,99
6521,6793,6,2,2021,99
6522,3319,6,3,2021,19
6523,6792,6,3,2021,19
6524,3318,6,4,2021,22
6525,6791,6,4,2021,22
6526,3317,6,5,2021,31
6527,6790,6,5,2021,31
6528,3316,6,6,2021,29
6529,6789,6,6,2021,29
6530,3315,6,7,2021,61
6531,6788,6,7,2021,61
6532,3314,6,8,2021,15
6533,6787,6,8,2021,15
6534,3313,6,9,2021,34
6535,6786,6,9,2021,34
6536,3312,6,10,2021,0
6537,6785,6,10,2021,0
6538,3311,6,11,2021,15
6539,6784,6,11,2021,15
6540,3310,6,12,2021,22
6541,6783,6,12,2021,22
6542,3309,6,13,2021,40
6543,6782,6,13,2021,40
6544,3308,6,14,2021,41
6545,6781,6,14,2021,41
6546,3307,6,15,2021,34
6547,6780,6,15,2021,34
6548,3306,6,16,2021,10
6549,6779,6,16,2021,10
6550,3305,6,17,2021,52
6551,6778,6,17,2021,52
6552,3304,6,18,2021,64
6553,6777,6,18,2021,64
6554,3303,6,19,2021,13
6555,6776,6,19,2021,13
6556,3302,6,20,2021,87
6557,6775,6,20,2021,87
6558,3301,6,21,2021,71
6559,6774,6,21,2021,71
6560,3300,6,22,2021,7
6561,6773,6,22,2021,7
6562,3299,6,23,2021,91
6563,6772,6,23,2021,91
6564,3298,6,24,2021,88
6565,6771,6,24,2021,88
6566,3297,6,25,2021,3
6567,6770,6,25,2021,3
6568,3296,6,26,2021,85
6569,6769,6,26,2021,85
6570,3295,6,27,2021,7
6571,6768,6,27,2021,7
6572,3294,6,28,2021,96
6573,6767,6,28,2021,96
6574,3293,6,29,2021,68
6575,6766,6,29,2021,68
6576,3292,6,30,2021,36
6577,6765,6,30,2021,36
6578,3291,7,1,2021,72
6579,6764,7,1,2021,72
6580,3290,7,2,2021,71
6581,6763,7,2,2021,71
6582,3289,7,3,2021,33
6583,6762,7,3,2021,33
6584,3288,7,4,2021,10
6585,6761,7,4,2021,10
6586,3287,7,5,2021,60
6587,6760,7,5,2021,60
6588,3286,7,6,2021,33
6589,6759,7,6,2021,33
6590,3285,7,7,2021,50
6591,6758,7,7,2021,50
6592,3284,7,8,2021,45
6593,6757,7,8,2021,45
6594,3283,7,9,2021,6
6595,6756,7,9,2021,6
6596,3282,7,10,2021,52
6597,6755,7,10,2021,52
6598,3281,7,11,2021,32
6599,6754,7,11,2021,32
6600,3280,7,12,2021,5
6601,6753,7,12,2021,5
6602,3279,7,13,2021,83
6603,6752,7,13,2021,83
6604,3278,7,14,2021,91
6605,6751,7,14,2021,91
6606,3277,7,15,2021,60
6607,6750,7,15,2021,60
6608,3276,7,16,2021,1
6609,6749,7,16,2021,1
6610,3275,7,17,2021,4
6611,6748,7,17,2021,4
6612,3274,7,18,2021,74
6613,6747,7,18,2021,74
6614,3273,7,19,2021,39
6615,6746,7,19,2021,39
6616,3272,7,20,2021,1
6617,6745,7,20,2021,1
6618,3271,7,21,2021,16
6619,6744,7,21,2021,16
6620,3270,7,22,2021,73
6621,6743,7,22,2021,73
6622,3269,7,23,2021,41
6623,6742,7,23,2021,41
6624,3268,7,24,2021,71
6625,6741,7,24,2021,71
6626,3267,7,25,2021,61
6627,6740,7,25,2021,61
6628,3266,7,26,2021,30
6629,6739,7,26,2021,30
6630,3265,7,27,2021,47
6631,6738,7,27,2021,47
6632,3264,7,28,2021,44
6633,6737,7,28,2021,44
6634,3263,7,29,2021,14
6635,6736,7,29,2021,14
6636,3262,7,30,2021,0
6637,6735,7,30,2021,0
6638,3261,7,31,2021,96
6639,6734,7,31,2021,96
6640,3260,8,1,2021,85
6641,6733,8,1,2021,85
6642,3259,8,2,2021,32
6643,6732,8,2,2021,32
6644,3258,8,3,2021,4
6645,6731,8,3,2021,4
6646,3257,8,4,2021,47
6647,6730,8,4,2021,47
6648,3256,8,5,2021,68
6649,6729,8,5,2021,68
6650,3255,8,6,2021,66
6651,6728,8,6,2021,66
6652,3254,8,7,2021,56
6653,6727,8,7,2021,56
6654,3253,8,8,2021,13
6655,6726,8,8,2021,13
6656,3252,8,9,2021,94
6657,6725,8,9,2021,94
6658,3251,8,10,2021,29
6659,6724,8,10,2021,29
6660,3250,8,11,2021,99
6661,6723,8,11,2021,99
6662,3249,8,12,2021,53
6663,6722,8,12,2021,53
6664,3248,8,13,2021,22
6665,6721,8,13,2021,22
6666,3247,8,14,2021,99
6667,6720,8,14,2021,99
6668,3246,8,15,2021,0
6669,6719,8,15,2021,0
6670,3245,8,16,2021,24
6671,6718,8,16,2021,24
6672,3244,8,17,2021,57
6673,6717,8,17,2021,57
6674,3243,8,18,2021,5
6675,6716,8,18,2021,5
6676,3242,8,19,2021,49
6677,6715,8,19,2021,49
6678,3241,8,20,2021,21
6679,6714,8,20,2021,21
6680,3240,8,21,2021,45
6681,6713,8,21,2021,45
6682,3239,8,22,2021,39
6683,6712,8,22,2021,39
6684,3238,8,23,2021,35
6685,6711,8,23,2021,35
6686,3237,8,24,2021,91
6687,6710,8,24,2021,91
6688,3236,8,25,2021,12
6689,6709,8,25,2021,12
6690,3235,8,26,2021,63
6691,6708,8,26,2021,63
6692,3234,8,27,2021,78
6693,6707,8,27,2021,78
6694,3233,8,28,2021,47
6695,6706,8,28,2021,47
6696,3232,8,29,2021,85
6697,6705,8,29,2021,85
6698,3231,8,30,2021,8
6699,6704,8,30,2021,8
6700,3230,8,31,2021,37
6701,6703,8,31,2021,37
6702,3229,9,1,2021,11
6703,6702,9,1,2021,11
6704,3228,9,2,2021,88
6705,6701,9,2,2021,88
6706,3227,9,3,2021,27
